"Entity","Code","Year","palm_oil__00000257__production__005510__tonnes"
"Solomon Islands","SLB",1992,30854
"Solomon Islands","SLB",1993,30986
"Solomon Islands","SLB",1994,29737
"Solomon Islands","SLB",1995,29562
"Solomon Islands","SLB",1996,28680
"Solomon Islands","SLB",1997,28863
"Solomon Islands","SLB",1998,29077
"Solomon Islands","SLB",1999,31000
"Solomon Islands","SLB",2000,35000
"Solomon Islands","SLB",2001,36000
"Solomon Islands","SLB",2002,34000
"Solomon Islands","SLB",2003,33000
"Solomon Islands","SLB",2004,34000
"Solomon Islands","SLB",2005,35000
"Solomon Islands","SLB",2006,36000
"Solomon Islands","SLB",2007,37400
"Solomon Islands","SLB",2008,39000
"Solomon Islands","SLB",2009,25100
"Solomon Islands","SLB",2010,28600
"Solomon Islands","SLB",2011,31600
"Solomon Islands","SLB",2012,33000
"Solomon Islands","SLB",2013,37000
"Solomon Islands","SLB",2014,36000
"Solomon Islands","SLB",2015,39000
"Solomon Islands","SLB",2016,34000
"Solomon Islands","SLB",2017,38000
"Solomon Islands","SLB",2018,38000
"Solomon Islands","SLB",2019,23000
"Solomon Islands","SLB",2020,25000
"Solomon Islands","SLB",2021,30000
"Solomon Islands","SLB",2022,38000
"South America",NA,1961,38193
"South America",NA,1962,42676
"South America",NA,1963,44140
"South America",NA,1964,48558
"South America",NA,1965,55712
"South America",NA,1966,55324
"South America",NA,1967,70083
"South America",NA,1968,79225
"South America",NA,1969,70654
"South America",NA,1970,65554
"South America",NA,1971,86602
"South America",NA,1972,90535
"South America",NA,1973,84062
"South America",NA,1974,74855
"South America",NA,1975,65515
"South America",NA,1976,69807
"South America",NA,1977,95279
"South America",NA,1978,103277
"South America",NA,1979,122980
"South America",NA,1980,137315
"South America",NA,1981,155945
"South America",NA,1982,178962
"South America",NA,1983,206367
"South America",NA,1984,235801
"South America",NA,1985,263308
"South America",NA,1986,317850
"South America",NA,1987,341004
"South America",NA,1988,400762
"South America",NA,1989,474489
"South America",NA,1990,503539
"South America",NA,1991,558117
"South America",NA,1992,561392
"South America",NA,1993,595058
"South America",NA,1994,687732
"South America",NA,1995,717393
"South America",NA,1996,756723
"South America",NA,1997,853590
"South America",NA,1998,861862
"South America",NA,1999,853645
"South America",NA,2000,947838
"South America",NA,2001,972937
"South America",NA,2002,992437
"South America",NA,2003,948650
"South America",NA,2004,1127422
"South America",NA,2005,1217535
"South America",NA,2006,1273417
"South America",NA,2007,1372775
"South America",NA,2008,1456263
"South America",NA,2009,1515607
"South America",NA,2010,1478111
"South America",NA,2011,1675811
"South America",NA,2012,1949017
"South America",NA,2013,2012630
"South America",NA,2014,2106510.8
"South America",NA,2015,2399184
"South America",NA,2016,2407341.2
"South America",NA,2017,2792287.5
"South America",NA,2018,2847343.8
"South America",NA,2019,2757842.2
"South America",NA,2020,2967203
"South America",NA,2021,3165259.5
"South America",NA,2022,3188025.2
"South America (FAO)",NA,1961,38193
"South America (FAO)",NA,1962,42676
"South America (FAO)",NA,1963,44140
"South America (FAO)",NA,1964,48558
"South America (FAO)",NA,1965,55712
"South America (FAO)",NA,1966,55324
"South America (FAO)",NA,1967,70083
"South America (FAO)",NA,1968,79225
"South America (FAO)",NA,1969,70654
"South America (FAO)",NA,1970,65554
"South America (FAO)",NA,1971,86602
"South America (FAO)",NA,1972,90535
"South America (FAO)",NA,1973,84062
"South America (FAO)",NA,1974,74855
"South America (FAO)",NA,1975,65515
"South America (FAO)",NA,1976,69807
"South America (FAO)",NA,1977,95279
"South America (FAO)",NA,1978,103277
"South America (FAO)",NA,1979,122980
"South America (FAO)",NA,1980,137315
"South America (FAO)",NA,1981,155945
"South America (FAO)",NA,1982,178962
"South America (FAO)",NA,1983,206367
"South America (FAO)",NA,1984,235801
"South America (FAO)",NA,1985,263308
"South America (FAO)",NA,1986,317850
"South America (FAO)",NA,1987,341004
"South America (FAO)",NA,1988,400762
"South America (FAO)",NA,1989,474489
"South America (FAO)",NA,1990,503539
"South America (FAO)",NA,1991,558117
"South America (FAO)",NA,1992,561392
"South America (FAO)",NA,1993,595058
"South America (FAO)",NA,1994,687732
"South America (FAO)",NA,1995,717393
"South America (FAO)",NA,1996,756723
"South America (FAO)",NA,1997,853590
"South America (FAO)",NA,1998,861862
"South America (FAO)",NA,1999,853645
"South America (FAO)",NA,2000,947838
"South America (FAO)",NA,2001,972937
"South America (FAO)",NA,2002,992437
"South America (FAO)",NA,2003,948650
"South America (FAO)",NA,2004,1127422
"South America (FAO)",NA,2005,1217535
"South America (FAO)",NA,2006,1273417
"South America (FAO)",NA,2007,1372775
"South America (FAO)",NA,2008,1456263
"South America (FAO)",NA,2009,1515607
"South America (FAO)",NA,2010,1478111
"South America (FAO)",NA,2011,1675811
"South America (FAO)",NA,2012,1949017
"South America (FAO)",NA,2013,2012630
"South America (FAO)",NA,2014,2106510.8
"South America (FAO)",NA,2015,2399184
"South America (FAO)",NA,2016,2407341.2
"South America (FAO)",NA,2017,2792287.5
"South America (FAO)",NA,2018,2847343.8
"South America (FAO)",NA,2019,2757842.2
"South America (FAO)",NA,2020,2967203
"South America (FAO)",NA,2021,3165259.8
"South America (FAO)",NA,2022,3188025.2
"South-eastern Asia (FAO)",NA,1961,241426
"South-eastern Asia (FAO)",NA,1962,250551
"South-eastern Asia (FAO)",NA,1963,274871
"South-eastern Asia (FAO)",NA,1964,287793
"South-eastern Asia (FAO)",NA,1965,307991
"South-eastern Asia (FAO)",NA,1966,365237
"South-eastern Asia (FAO)",NA,1967,394607
"South-eastern Asia (FAO)",NA,1968,465578
"South-eastern Asia (FAO)",NA,1969,542596
"South-eastern Asia (FAO)",NA,1970,650696
"South-eastern Asia (FAO)",NA,1971,833696
"South-eastern Asia (FAO)",NA,1972,994144
"South-eastern Asia (FAO)",NA,1973,1111141
"South-eastern Asia (FAO)",NA,1974,1402501
"South-eastern Asia (FAO)",NA,1975,1669076
"South-eastern Asia (FAO)",NA,1976,1839071
"South-eastern Asia (FAO)",NA,1977,2087354
"South-eastern Asia (FAO)",NA,1978,2303909
"South-eastern Asia (FAO)",NA,1979,2853539
"South-eastern Asia (FAO)",NA,1980,3325745
"South-eastern Asia (FAO)",NA,1981,3665117
"South-eastern Asia (FAO)",NA,1982,4477262
"South-eastern Asia (FAO)",NA,1983,4076020
"South-eastern Asia (FAO)",NA,1984,4977346
"South-eastern Asia (FAO)",NA,1985,5500893
"South-eastern Asia (FAO)",NA,1986,6035978
"South-eastern Asia (FAO)",NA,1987,6208015
"South-eastern Asia (FAO)",NA,1988,6944831
"South-eastern Asia (FAO)",NA,1989,8262455
"South-eastern Asia (FAO)",NA,1990,8778334
"South-eastern Asia (FAO)",NA,1991,9084853
"South-eastern Asia (FAO)",NA,1992,9963710
"South-eastern Asia (FAO)",NA,1993,11144078
"South-eastern Asia (FAO)",NA,1994,11583090
"South-eastern Asia (FAO)",NA,1995,12713216
"South-eastern Asia (FAO)",NA,1996,13736548
"South-eastern Asia (FAO)",NA,1997,14953984
"South-eastern Asia (FAO)",NA,1998,14744900
"South-eastern Asia (FAO)",NA,1999,17183218
"South-eastern Asia (FAO)",NA,2000,18475602
"South-eastern Asia (FAO)",NA,2001,21035862
"South-eastern Asia (FAO)",NA,2002,22229552
"South-eastern Asia (FAO)",NA,2003,24718468
"South-eastern Asia (FAO)",NA,2004,25687428
"South-eastern Asia (FAO)",NA,2005,27668268
"South-eastern Asia (FAO)",NA,2006,34466670
"South-eastern Asia (FAO)",NA,2007,34614560
"South-eastern Asia (FAO)",NA,2008,36899988
"South-eastern Asia (FAO)",NA,2009,38366830
"South-eastern Asia (FAO)",NA,2010,40362950
"South-eastern Asia (FAO)",NA,2011,43776656
"South-eastern Asia (FAO)",NA,2012,46710150
"South-eastern Asia (FAO)",NA,2013,49106084
"South-eastern Asia (FAO)",NA,2014,51081812
"South-eastern Asia (FAO)",NA,2015,53253090
"South-eastern Asia (FAO)",NA,2016,50992536
"South-eastern Asia (FAO)",NA,2017,60675256
"South-eastern Asia (FAO)",NA,2018,63053270
"South-eastern Asia (FAO)",NA,2019,70227416
"South-eastern Asia (FAO)",NA,2020,66798060
"South-eastern Asia (FAO)",NA,2021,70992400
"South-eastern Asia (FAO)",NA,2022,68743720
"Southern Europe (FAO)",NA,2010,0
"Southern Europe (FAO)",NA,2011,0
"Southern Europe (FAO)",NA,2012,0
"Southern Europe (FAO)",NA,2013,0
"Southern Europe (FAO)",NA,2014,0
"Southern Europe (FAO)",NA,2015,0
"Southern Europe (FAO)",NA,2016,0
"Southern Europe (FAO)",NA,2017,0
"Southern Europe (FAO)",NA,2018,0
"Suriname","SUR",1961,0
"Suriname","SUR",1962,0
"Suriname","SUR",1963,0
"Suriname","SUR",1964,0
"Suriname","SUR",1965,0
"Suriname","SUR",1966,0
"Suriname","SUR",1967,0
"Suriname","SUR",1968,0
"Suriname","SUR",1969,0
"Suriname","SUR",1970,0
"Suriname","SUR",1971,0
"Suriname","SUR",1972,0
"Suriname","SUR",1973,0
"Suriname","SUR",1974,300
"Suriname","SUR",1975,625
"Suriname","SUR",1976,1330
"Suriname","SUR",1977,1840
"Suriname","SUR",1978,2804
"Suriname","SUR",1979,4874
"Suriname","SUR",1980,4091
"Suriname","SUR",1981,4722
"Suriname","SUR",1982,5691
"Suriname","SUR",1983,6558
"Suriname","SUR",1984,7140
"Suriname","SUR",1985,7958
"Suriname","SUR",1986,6024
"Suriname","SUR",1987,3710
"Suriname","SUR",1988,2227
"Suriname","SUR",1989,2951
"Suriname","SUR",1990,1574
"Suriname","SUR",1991,1509
"Suriname","SUR",1992,1988
"Suriname","SUR",1993,1700
"Suriname","SUR",1994,1485
"Suriname","SUR",1995,1015
"Suriname","SUR",1996,22
"Suriname","SUR",1997,17
"Suriname","SUR",1998,100
"Suriname","SUR",1999,150
"Suriname","SUR",2000,220
"Suriname","SUR",2001,234
"Suriname","SUR",2002,238
"Suriname","SUR",2003,236
"Suriname","SUR",2004,274
"Suriname","SUR",2005,306
"Suriname","SUR",2006,333
"Suriname","SUR",2007,240
"Suriname","SUR",2008,220
"Suriname","SUR",2009,229
"Suriname","SUR",2010,230
"Suriname","SUR",2011,235
"Suriname","SUR",2012,240
"Suriname","SUR",2013,250
"Suriname","SUR",2014,245.41
"Suriname","SUR",2015,216
"Suriname","SUR",2016,220
"Suriname","SUR",2017,220
"Suriname","SUR",2018,200
"Suriname","SUR",2019,131.64
"Suriname","SUR",2020,125.78
"Suriname","SUR",2021,123.71
"Suriname","SUR",2022,125.33
"Tanzania","TZA",1961,700
"Tanzania","TZA",1962,800
"Tanzania","TZA",1963,813
"Tanzania","TZA",1964,800
"Tanzania","TZA",1965,794
"Tanzania","TZA",1966,885
"Tanzania","TZA",1967,938
"Tanzania","TZA",1968,1114
"Tanzania","TZA",1969,1489
"Tanzania","TZA",1970,1580
"Tanzania","TZA",1971,1608
"Tanzania","TZA",1972,1640
"Tanzania","TZA",1973,2000
"Tanzania","TZA",1974,2000
"Tanzania","TZA",1975,2400
"Tanzania","TZA",1976,2400
"Tanzania","TZA",1977,2700
"Tanzania","TZA",1978,3000
"Tanzania","TZA",1979,3200
"Tanzania","TZA",1980,3400
"Tanzania","TZA",1981,4000
"Tanzania","TZA",1982,4200
"Tanzania","TZA",1983,4200
"Tanzania","TZA",1984,4200
"Tanzania","TZA",1985,4320
"Tanzania","TZA",1986,4420
"Tanzania","TZA",1987,4510
"Tanzania","TZA",1988,4610
"Tanzania","TZA",1989,4700
"Tanzania","TZA",1990,4800
"Tanzania","TZA",1991,4945
"Tanzania","TZA",1992,4990
"Tanzania","TZA",1993,5090
"Tanzania","TZA",1994,5180
"Tanzania","TZA",1995,5280
"Tanzania","TZA",1996,5370
"Tanzania","TZA",1997,5280
"Tanzania","TZA",1998,5570
"Tanzania","TZA",1999,5970
"Tanzania","TZA",2000,6140
"Tanzania","TZA",2001,6932
"Tanzania","TZA",2002,7623
"Tanzania","TZA",2003,7789
"Tanzania","TZA",2004,7858
"Tanzania","TZA",2005,7829
"Tanzania","TZA",2006,6150
"Tanzania","TZA",2007,6200
"Tanzania","TZA",2008,5970
"Tanzania","TZA",2009,6400
"Tanzania","TZA",2010,8350
"Tanzania","TZA",2011,8500
"Tanzania","TZA",2012,8650
"Tanzania","TZA",2013,8650
"Tanzania","TZA",2014,5225.95
"Tanzania","TZA",2015,5299.19
"Tanzania","TZA",2016,7000
"Tanzania","TZA",2017,5300
"Tanzania","TZA",2018,5400
"Tanzania","TZA",2019,5600
"Tanzania","TZA",2020,5400
"Tanzania","TZA",2021,5535.01
"Tanzania","TZA",2022,5547.15
"Thailand","THA",1961,600
"Thailand","THA",1962,600
"Thailand","THA",1963,600
"Thailand","THA",1964,600
"Thailand","THA",1965,600
"Thailand","THA",1966,600
"Thailand","THA",1967,600
"Thailand","THA",1968,600
"Thailand","THA",1969,600
"Thailand","THA",1970,600
"Thailand","THA",1971,600
"Thailand","THA",1972,600
"Thailand","THA",1973,1150
"Thailand","THA",1974,1150
"Thailand","THA",1975,3250
"Thailand","THA",1976,4000
"Thailand","THA",1977,5000
"Thailand","THA",1978,6300
"Thailand","THA",1979,11600
"Thailand","THA",1980,18900
"Thailand","THA",1981,30163
"Thailand","THA",1982,49522
"Thailand","THA",1983,55552
"Thailand","THA",1984,81361
"Thailand","THA",1985,89000
"Thailand","THA",1986,105000
"Thailand","THA",1987,131000
"Thailand","THA",1988,161000
"Thailand","THA",1989,199000
"Thailand","THA",1990,226000
"Thailand","THA",1991,234000
"Thailand","THA",1992,270000
"Thailand","THA",1993,265000
"Thailand","THA",1994,3e+05
"Thailand","THA",1995,370000
"Thailand","THA",1996,4e+05
"Thailand","THA",1997,449796
"Thailand","THA",1998,475042
"Thailand","THA",1999,570000
"Thailand","THA",2000,579000
"Thailand","THA",2001,780390
"Thailand","THA",2002,641608
"Thailand","THA",2003,863835
"Thailand","THA",2004,820838
"Thailand","THA",2005,783953
"Thailand","THA",2006,1167126
"Thailand","THA",2007,1051089
"Thailand","THA",2008,1543761
"Thailand","THA",2009,1387604
"Thailand","THA",2010,1287509
"Thailand","THA",2011,1650000
"Thailand","THA",2012,1780000
"Thailand","THA",2013,1970000
"Thailand","THA",2014,2e+06
"Thailand","THA",2015,2068400
"Thailand","THA",2016,1804400
"Thailand","THA",2017,2602000
"Thailand","THA",2018,2774800
"Thailand","THA",2019,3040000
"Thailand","THA",2020,2690000
"Thailand","THA",2021,2940000
"Thailand","THA",2022,3240000
"Togo","TGO",1961,7700
"Togo","TGO",1962,7700
"Togo","TGO",1963,7700
"Togo","TGO",1964,7700
"Togo","TGO",1965,7700
"Togo","TGO",1966,7700
"Togo","TGO",1967,7700
"Togo","TGO",1968,7700
"Togo","TGO",1969,7700
"Togo","TGO",1970,7700
"Togo","TGO",1971,7700
"Togo","TGO",1972,7700
"Togo","TGO",1973,7700
"Togo","TGO",1974,7700
"Togo","TGO",1975,7100
"Togo","TGO",1976,7100
"Togo","TGO",1977,7100
"Togo","TGO",1978,7100
"Togo","TGO",1979,7100
"Togo","TGO",1980,7100
"Togo","TGO",1981,7100
"Togo","TGO",1982,7100
"Togo","TGO",1983,7100
"Togo","TGO",1984,7100
"Togo","TGO",1985,7100
"Togo","TGO",1986,7100
"Togo","TGO",1987,7100
"Togo","TGO",1988,7100
"Togo","TGO",1989,7100
"Togo","TGO",1990,7758
"Togo","TGO",1991,8042
"Togo","TGO",1992,8475
"Togo","TGO",1993,8612
"Togo","TGO",1994,8733
"Togo","TGO",1995,8000
"Togo","TGO",1996,8500
"Togo","TGO",1997,6800
"Togo","TGO",1998,7000
"Togo","TGO",1999,7000
"Togo","TGO",2000,7000
"Togo","TGO",2001,7000
"Togo","TGO",2002,7000
"Togo","TGO",2003,7000
"Togo","TGO",2004,7000
"Togo","TGO",2005,7000
"Togo","TGO",2006,7000
"Togo","TGO",2007,7000
"Togo","TGO",2008,7800
"Togo","TGO",2009,8200
"Togo","TGO",2017,23000
"Togo","TGO",2018,23000
"Togo","TGO",2019,24000
"Togo","TGO",2020,22000
"Togo","TGO",2021,22000
"Togo","TGO",2022,24000
"Ukraine","UKR",2015,0
"Ukraine","UKR",2016,0
"Ukraine","UKR",2017,0
"Ukraine","UKR",2018,0
"Ukraine","UKR",2019,0
"Ukraine","UKR",2020,0
"Ukraine","UKR",2021,0
"Ukraine","UKR",2022,0
"Upper-middle-income countries",NA,1961,344179
"Upper-middle-income countries",NA,1962,361147
"Upper-middle-income countries",NA,1963,382231
"Upper-middle-income countries",NA,1964,401780
"Upper-middle-income countries",NA,1965,430506
"Upper-middle-income countries",NA,1966,507211
"Upper-middle-income countries",NA,1967,561140
"Upper-middle-income countries",NA,1968,659353
"Upper-middle-income countries",NA,1969,733450
"Upper-middle-income countries",NA,1970,843450
"Upper-middle-income countries",NA,1971,1063948
"Upper-middle-income countries",NA,1972,1243766
"Upper-middle-income countries",NA,1973,1356603
"Upper-middle-income countries",NA,1974,1643356
"Upper-middle-income countries",NA,1975,1894091
"Upper-middle-income countries",NA,1976,2079178
"Upper-middle-income countries",NA,1977,2342833
"Upper-middle-income countries",NA,1978,2576486
"Upper-middle-income countries",NA,1979,3149819
"Upper-middle-income countries",NA,1980,3624060
"Upper-middle-income countries",NA,1981,3982912
"Upper-middle-income countries",NA,1982,4814924
"Upper-middle-income countries",NA,1983,4461525
"Upper-middle-income countries",NA,1984,5375380
"Upper-middle-income countries",NA,1985,5983342
"Upper-middle-income countries",NA,1986,6573428
"Upper-middle-income countries",NA,1987,6752685
"Upper-middle-income countries",NA,1988,7532809
"Upper-middle-income countries",NA,1989,8916073
"Upper-middle-income countries",NA,1990,9447767
"Upper-middle-income countries",NA,1991,9813571
"Upper-middle-income countries",NA,1992,10707436
"Upper-middle-income countries",NA,1993,11940946
"Upper-middle-income countries",NA,1994,12490646
"Upper-middle-income countries",NA,1995,13665436
"Upper-middle-income countries",NA,1996,14722392
"Upper-middle-income countries",NA,1997,16055474
"Upper-middle-income countries",NA,1998,15860812
"Upper-middle-income countries",NA,1999,18304108
"Upper-middle-income countries",NA,2000,19710508
"Upper-middle-income countries",NA,2001,22311812
"Upper-middle-income countries",NA,2002,23544368
"Upper-middle-income countries",NA,2003,25994370
"Upper-middle-income countries",NA,2004,27147632
"Upper-middle-income countries",NA,2005,29248996
"Upper-middle-income countries",NA,2006,36108176
"Upper-middle-income countries",NA,2007,36365024
"Upper-middle-income countries",NA,2008,38793996
"Upper-middle-income countries",NA,2009,40314690
"Upper-middle-income countries",NA,2010,42180620
"Upper-middle-income countries",NA,2011,45870036
"Upper-middle-income countries",NA,2012,49136130
"Upper-middle-income countries",NA,2013,51695680
"Upper-middle-income countries",NA,2014,53795720
"Upper-middle-income countries",NA,2015,56324620
"Upper-middle-income countries",NA,2016,54301148
"Upper-middle-income countries",NA,2017,64422480
"Upper-middle-income countries",NA,2018,67000010
"Upper-middle-income countries",NA,2019,74146230
"Upper-middle-income countries",NA,2020,70953390
"Upper-middle-income countries",NA,2021,75325530
"Upper-middle-income countries",NA,2022,73317170
"Venezuela","VEN",1961,0
"Venezuela","VEN",1962,0
"Venezuela","VEN",1963,0
"Venezuela","VEN",1964,0
"Venezuela","VEN",1965,0
"Venezuela","VEN",1966,0
"Venezuela","VEN",1967,0
"Venezuela","VEN",1968,0
"Venezuela","VEN",1969,0
"Venezuela","VEN",1970,0
"Venezuela","VEN",1971,0
"Venezuela","VEN",1972,0
"Venezuela","VEN",1973,0
"Venezuela","VEN",1974,0
"Venezuela","VEN",1975,0
"Venezuela","VEN",1976,0
"Venezuela","VEN",1977,0
"Venezuela","VEN",1978,0
"Venezuela","VEN",1979,0
"Venezuela","VEN",1980,3767
"Venezuela","VEN",1981,2590
"Venezuela","VEN",1982,3688
"Venezuela","VEN",1983,4739
"Venezuela","VEN",1984,5033
"Venezuela","VEN",1985,4405
"Venezuela","VEN",1986,4746
"Venezuela","VEN",1987,4896
"Venezuela","VEN",1988,3772
"Venezuela","VEN",1989,5068
"Venezuela","VEN",1990,4324
"Venezuela","VEN",1991,6758
"Venezuela","VEN",1992,11935
"Venezuela","VEN",1993,20576
"Venezuela","VEN",1994,34092
"Venezuela","VEN",1995,38699
"Venezuela","VEN",1996,44756
"Venezuela","VEN",1997,53587
"Venezuela","VEN",1998,43606
"Venezuela","VEN",1999,60065
"Venezuela","VEN",2000,70340
"Venezuela","VEN",2001,52852
"Venezuela","VEN",2002,55987
"Venezuela","VEN",2003,42035
"Venezuela","VEN",2004,62741
"Venezuela","VEN",2005,62600
"Venezuela","VEN",2006,66500
"Venezuela","VEN",2007,70400
"Venezuela","VEN",2008,94115
"Venezuela","VEN",2009,74196
"Venezuela","VEN",2010,20742
"Venezuela","VEN",2011,14738
"Venezuela","VEN",2012,14738
"Venezuela","VEN",2013,10545
"Venezuela","VEN",2014,9697
"Venezuela","VEN",2015,43019
"Venezuela","VEN",2016,95191.33
"Venezuela","VEN",2017,99199.57
"Venezuela","VEN",2018,85907.74
"Venezuela","VEN",2019,96647
"Venezuela","VEN",2020,114000
"Venezuela","VEN",2021,115900
"Venezuela","VEN",2022,112100
"Western Africa (FAO)",NA,1961,814600
"Western Africa (FAO)",NA,1962,787200
"Western Africa (FAO)",NA,1963,816100
"Western Africa (FAO)",NA,1964,839200
"Western Africa (FAO)",NA,1965,862200
"Western Africa (FAO)",NA,1966,880000
"Western Africa (FAO)",NA,1967,775300
"Western Africa (FAO)",NA,1968,783200
"Western Africa (FAO)",NA,1969,819000
"Western Africa (FAO)",NA,1970,714807
"Western Africa (FAO)",NA,1971,726290
"Western Africa (FAO)",NA,1972,697896
"Western Africa (FAO)",NA,1973,676436
"Western Africa (FAO)",NA,1974,794696
"Western Africa (FAO)",NA,1975,841100
"Western Africa (FAO)",NA,1976,862900
"Western Africa (FAO)",NA,1977,840400
"Western Africa (FAO)",NA,1978,854000
"Western Africa (FAO)",NA,1979,960000
"Western Africa (FAO)",NA,1980,1030200
"Western Africa (FAO)",NA,1981,867400
"Western Africa (FAO)",NA,1982,860400
"Western Africa (FAO)",NA,1983,859200
"Western Africa (FAO)",NA,1984,873732
"Western Africa (FAO)",NA,1985,995486
"Western Africa (FAO)",NA,1986,1068432
"Western Africa (FAO)",NA,1987,1141907
"Western Africa (FAO)",NA,1988,1106042
"Western Africa (FAO)",NA,1989,1124472
"Western Africa (FAO)",NA,1990,1221232
"Western Africa (FAO)",NA,1991,1267241
"Western Africa (FAO)",NA,1992,1329350
"Western Africa (FAO)",NA,1993,1357686
"Western Africa (FAO)",NA,1994,1379191
"Western Africa (FAO)",NA,1995,1394588
"Western Africa (FAO)",NA,1996,1328427
"Western Africa (FAO)",NA,1997,1326693
"Western Africa (FAO)",NA,1998,1387538
"Western Africa (FAO)",NA,1999,1453945
"Western Africa (FAO)",NA,2000,1454995
"Western Africa (FAO)",NA,2001,1416850
"Western Africa (FAO)",NA,2002,1502098
"Western Africa (FAO)",NA,2003,1536662
"Western Africa (FAO)",NA,2004,1691081
"Western Africa (FAO)",NA,2005,1708491
"Western Africa (FAO)",NA,2006,1887484
"Western Africa (FAO)",NA,2007,1920822
"Western Africa (FAO)",NA,2008,1967872.9
"Western Africa (FAO)",NA,2009,1920963.2
"Western Africa (FAO)",NA,2010,1662011.8
"Western Africa (FAO)",NA,2011,1637875.2
"Western Africa (FAO)",NA,2012,1704645.2
"Western Africa (FAO)",NA,2013,1626675.2
"Western Africa (FAO)",NA,2014,2127295
"Western Africa (FAO)",NA,2015,2322000.2
"Western Africa (FAO)",NA,2016,1928897.2
"Western Africa (FAO)",NA,2017,2529380.5
"Western Africa (FAO)",NA,2018,2634779
"Western Africa (FAO)",NA,2019,2319782
"Western Africa (FAO)",NA,2020,2360079
"Western Africa (FAO)",NA,2021,2547389
"Western Africa (FAO)",NA,2022,2576125.2
"Western Asia (FAO)",NA,2021,0
"Western Asia (FAO)",NA,2022,0
"World","OWID_WRL",1961,1478901
"World","OWID_WRL",1962,1475941
"World","OWID_WRL",1963,1535070
"World","OWID_WRL",1964,1570032
"World","OWID_WRL",1965,1576213
"World","OWID_WRL",1966,1666205
"World","OWID_WRL",1967,1669217
"World","OWID_WRL",1968,1823724
"World","OWID_WRL",1969,1942471
"World","OWID_WRL",1970,1937339
"World","OWID_WRL",1971,2159330
"World","OWID_WRL",1972,2308616
"World","OWID_WRL",1973,2412388
"World","OWID_WRL",1974,2810191
"World","OWID_WRL",1975,3130953
"World","OWID_WRL",1976,3321918
"World","OWID_WRL",1977,3561794
"World","OWID_WRL",1978,3840547
"World","OWID_WRL",1979,4528449
"World","OWID_WRL",1980,5082953
"World","OWID_WRL",1981,5295847
"World","OWID_WRL",1982,6173947
"World","OWID_WRL",1983,5806853
"World","OWID_WRL",1984,6822507
"World","OWID_WRL",1985,7585207
"World","OWID_WRL",1986,8275833
"World","OWID_WRL",1987,8536727
"World","OWID_WRL",1988,9293011
"World","OWID_WRL",1989,10787059
"World","OWID_WRL",1990,11449105
"World","OWID_WRL",1991,11879204
"World","OWID_WRL",1992,12857624
"World","OWID_WRL",1993,14155115
"World","OWID_WRL",1994,14719162
"World","OWID_WRL",1995,15935864
"World","OWID_WRL",1996,17009520
"World","OWID_WRL",1997,18284798
"World","OWID_WRL",1998,18216018
"World","OWID_WRL",1999,20736372
"World","OWID_WRL",2000,22227768
"World","OWID_WRL",2001,24835758
"World","OWID_WRL",2002,26136148
"World","OWID_WRL",2003,28677264
"World","OWID_WRL",2004,30062436
"World","OWID_WRL",2005,32268252
"World","OWID_WRL",2006,39421908
"World","OWID_WRL",2007,39762988
"World","OWID_WRL",2008,42352908
"World","OWID_WRL",2009,43871700
"World","OWID_WRL",2010,45710772
"World","OWID_WRL",2011,49521784
"World","OWID_WRL",2012,52773068
"World","OWID_WRL",2013,55390100
"World","OWID_WRL",2014,58010840
"World","OWID_WRL",2015,60771844
"World","OWID_WRL",2016,58612570
"World","OWID_WRL",2017,69625500
"World","OWID_WRL",2018,72311380
"World","OWID_WRL",2019,79212940
"World","OWID_WRL",2020,76172510
"World","OWID_WRL",2021,80740680
"World","OWID_WRL",2022,78872740
