"Entity","Code","Year","beans__dry__00000176__production__005510__tonnes"
"Northern America (FAO)",NA,1977,801118
"Northern America (FAO)",NA,1978,933790
"Northern America (FAO)",NA,1979,1014700
"Northern America (FAO)",NA,1980,1299100
"Northern America (FAO)",NA,1981,1550260
"Northern America (FAO)",NA,1982,1227600
"Northern America (FAO)",NA,1983,742570
"Northern America (FAO)",NA,1984,1000820
"Northern America (FAO)",NA,1985,1069900
"Northern America (FAO)",NA,1986,1083200
"Northern America (FAO)",NA,1987,1305950
"Northern America (FAO)",NA,1988,972300
"Northern America (FAO)",NA,1989,1147530
"Northern America (FAO)",NA,1990,1573800
"Northern America (FAO)",NA,1991,1656300
"Northern America (FAO)",NA,1992,1099200
"Northern America (FAO)",NA,1993,1122400
"Northern America (FAO)",NA,1994,1483700
"Northern America (FAO)",NA,1995,1595100
"Northern America (FAO)",NA,1996,1399000
"Northern America (FAO)",NA,1997,1500000
"Northern America (FAO)",NA,1998,1564800
"Northern America (FAO)",NA,1999,1785200
"Northern America (FAO)",NA,2000,1465370
"Northern America (FAO)",NA,2001,1178695
"Northern America (FAO)",NA,2002,1781729
"Northern America (FAO)",NA,2003,1364520
"Northern America (FAO)",NA,2004,1022909
"Northern America (FAO)",NA,2005,1513067
"Northern America (FAO)",NA,2006,1468052
"Northern America (FAO)",NA,2007,1437261
"Northern America (FAO)",NA,2008,1425490
"Northern America (FAO)",NA,2009,1375310
"Northern America (FAO)",NA,2010,1695970
"Northern America (FAO)",NA,2011,1064696
"Northern America (FAO)",NA,2012,1722490
"Northern America (FAO)",NA,2013,1320650
"Northern America (FAO)",NA,2014,1584540
"Northern America (FAO)",NA,2015,1609570
"Northern America (FAO)",NA,2016,1546250
"Northern America (FAO)",NA,2017,1613640
"Northern America (FAO)",NA,2018,1449220
"Northern America (FAO)",NA,2019,1236864
"Northern America (FAO)",NA,2020,1954876
"Northern America (FAO)",NA,2021,1369551
"Northern America (FAO)",NA,2022,1473369
"Northern America (FAO)",NA,2023,1410928
"Northern Europe (FAO)",NA,1961,3600
"Northern Europe (FAO)",NA,1962,2340
"Northern Europe (FAO)",NA,1963,2440
"Northern Europe (FAO)",NA,1964,950
"Northern Europe (FAO)",NA,1965,1530
"Northern Europe (FAO)",NA,1966,2394
"Northern Europe (FAO)",NA,1967,1540
"Northern Europe (FAO)",NA,1968,2520
"Northern Europe (FAO)",NA,1969,970
"Northern Europe (FAO)",NA,1970,2900
"Northern Europe (FAO)",NA,1971,2600
"Northern Europe (FAO)",NA,1972,3000
"Northern Europe (FAO)",NA,1973,1990
"Northern Europe (FAO)",NA,1974,1600
"Northern Europe (FAO)",NA,1975,1090
"Northern Europe (FAO)",NA,1976,1420
"Northern Europe (FAO)",NA,1977,1760
"Northern Europe (FAO)",NA,1978,1999
"Northern Europe (FAO)",NA,1979,2331
"Northern Europe (FAO)",NA,1980,2174
"Northern Europe (FAO)",NA,1981,1196
"Northern Europe (FAO)",NA,1982,695
"Northern Europe (FAO)",NA,1983,557
"Northern Europe (FAO)",NA,1984,1147
"Northern Europe (FAO)",NA,1985,1670
"Northern Europe (FAO)",NA,1986,6700
"Northern Europe (FAO)",NA,1987,5540
"Northern Europe (FAO)",NA,1988,4273
"Northern Europe (FAO)",NA,1989,3450
"Northern Europe (FAO)",NA,1990,3605
"Northern Europe (FAO)",NA,1991,3600
"Northern Europe (FAO)",NA,1992,4431
"Northern Europe (FAO)",NA,1993,5603
"Northern Europe (FAO)",NA,1994,5618
"Northern Europe (FAO)",NA,1995,3544
"Northern Europe (FAO)",NA,1996,7268
"Northern Europe (FAO)",NA,1997,12748
"Northern Europe (FAO)",NA,1998,9616
"Northern Europe (FAO)",NA,1999,4450
"Northern Europe (FAO)",NA,2000,4221
"Northern Europe (FAO)",NA,2001,5786
"Northern Europe (FAO)",NA,2002,4587
"Northern Europe (FAO)",NA,2003,5258
"Northern Europe (FAO)",NA,2004,6460
"Northern Europe (FAO)",NA,2005,6435
"Northern Europe (FAO)",NA,2006,3143
"Northern Europe (FAO)",NA,2007,3019
"Northern Europe (FAO)",NA,2008,5208
"Northern Europe (FAO)",NA,2009,6123
"Northern Europe (FAO)",NA,2010,6402
"Northern Europe (FAO)",NA,2011,12180
"Northern Europe (FAO)",NA,2012,17823
"Northern Europe (FAO)",NA,2013,28228
"Northern Europe (FAO)",NA,2014,91400
"Northern Europe (FAO)",NA,2015,306987
"Northern Europe (FAO)",NA,2016,346684
"Northern Europe (FAO)",NA,2017,395932
"Oceania",NA,1961,447
"Oceania",NA,1962,890
"Oceania",NA,1963,1042
"Oceania",NA,1964,721
"Oceania",NA,1965,246
"Oceania",NA,1966,948
"Oceania",NA,1967,1468
"Oceania",NA,1968,846
"Oceania",NA,1969,2531
"Oceania",NA,1970,1121
"Oceania",NA,1971,6504
"Oceania",NA,1972,1799
"Oceania",NA,1973,2539
"Oceania",NA,1974,2829
"Oceania",NA,1975,6064
"Oceania",NA,1976,5937
"Oceania",NA,1977,8223
"Oceania",NA,1978,4970
"Oceania",NA,1979,1535
"Oceania",NA,1980,2152
"Oceania",NA,1981,5745
"Oceania",NA,1982,4940
"Oceania",NA,1983,15095
"Oceania",NA,1984,18912
"Oceania",NA,1985,18918
"Oceania",NA,1986,23889
"Oceania",NA,1987,21382
"Oceania",NA,1988,20708
"Oceania",NA,1989,14365
"Oceania",NA,1990,16714
"Oceania",NA,1991,22336
"Oceania",NA,1992,19000
"Oceania",NA,1993,31900
"Oceania",NA,1994,20500
"Oceania",NA,1995,23200
"Oceania",NA,1996,49800
"Oceania",NA,1997,37000
"Oceania",NA,1998,53000
"Oceania",NA,1999,47000
"Oceania",NA,2000,58000
"Oceania",NA,2001,50000
"Oceania",NA,2002,38900
"Oceania",NA,2003,52000
"Oceania",NA,2004,58000
"Oceania",NA,2005,53000
"Oceania",NA,2006,36000
"Oceania",NA,2007,28565
"Oceania",NA,2008,45500
"Oceania",NA,2009,50557
"Oceania",NA,2010,65200
"Oceania",NA,2011,44500
"Oceania",NA,2012,35000
"Oceania",NA,2013,32000
"Oceania",NA,2014,58000
"Oceania",NA,2015,107500
"Oceania",NA,2016,123000
"Oceania",NA,2017,103000
"Oceania",NA,2018,101000
"Oceania",NA,2019,128158.44
"Oceania",NA,2020,155798.52
"Oceania",NA,2021,257000
"Oceania",NA,2022,218879.16
"Oceania",NA,2023,184929.12
"Oceania (FAO)",NA,1961,447
"Oceania (FAO)",NA,1962,890
"Oceania (FAO)",NA,1963,1042
"Oceania (FAO)",NA,1964,721
"Oceania (FAO)",NA,1965,246
"Oceania (FAO)",NA,1966,948
"Oceania (FAO)",NA,1967,1468
"Oceania (FAO)",NA,1968,846
"Oceania (FAO)",NA,1969,2531
"Oceania (FAO)",NA,1970,1121
"Oceania (FAO)",NA,1971,6504
"Oceania (FAO)",NA,1972,1799
"Oceania (FAO)",NA,1973,2539
"Oceania (FAO)",NA,1974,2829
"Oceania (FAO)",NA,1975,6064
"Oceania (FAO)",NA,1976,5937
"Oceania (FAO)",NA,1977,8223
"Oceania (FAO)",NA,1978,4970
"Oceania (FAO)",NA,1979,1535
"Oceania (FAO)",NA,1980,2152
"Oceania (FAO)",NA,1981,5745
"Oceania (FAO)",NA,1982,4940
"Oceania (FAO)",NA,1983,15095
"Oceania (FAO)",NA,1984,18912
"Oceania (FAO)",NA,1985,18918
"Oceania (FAO)",NA,1986,23889
"Oceania (FAO)",NA,1987,21382
"Oceania (FAO)",NA,1988,20708
"Oceania (FAO)",NA,1989,14365
"Oceania (FAO)",NA,1990,16714
"Oceania (FAO)",NA,1991,22336
"Oceania (FAO)",NA,1992,19000
"Oceania (FAO)",NA,1993,31900
"Oceania (FAO)",NA,1994,20500
"Oceania (FAO)",NA,1995,23200
"Oceania (FAO)",NA,1996,49800
"Oceania (FAO)",NA,1997,37000
"Oceania (FAO)",NA,1998,53000
"Oceania (FAO)",NA,1999,47000
"Oceania (FAO)",NA,2000,58000
"Oceania (FAO)",NA,2001,50000
"Oceania (FAO)",NA,2002,38900
"Oceania (FAO)",NA,2003,52000
"Oceania (FAO)",NA,2004,58000
"Oceania (FAO)",NA,2005,53000
"Oceania (FAO)",NA,2006,36000
"Oceania (FAO)",NA,2007,28565
"Oceania (FAO)",NA,2008,45500
"Oceania (FAO)",NA,2009,50557
"Oceania (FAO)",NA,2010,65200
"Oceania (FAO)",NA,2011,44500
"Oceania (FAO)",NA,2012,35000
"Oceania (FAO)",NA,2013,32000
"Oceania (FAO)",NA,2014,58000
"Oceania (FAO)",NA,2015,107500
"Oceania (FAO)",NA,2016,123000
"Oceania (FAO)",NA,2017,103000
"Oceania (FAO)",NA,2018,101000
"Oceania (FAO)",NA,2019,128158.44
"Oceania (FAO)",NA,2020,155798.52
"Oceania (FAO)",NA,2021,257000
"Oceania (FAO)",NA,2022,218879.16
"Oceania (FAO)",NA,2023,184929.12
"Pakistan","PAK",1961,41700
"Pakistan","PAK",1962,39200
"Pakistan","PAK",1963,42700
"Pakistan","PAK",1964,47900
"Pakistan","PAK",1965,44000
"Pakistan","PAK",1966,45400
"Pakistan","PAK",1967,57800
"Pakistan","PAK",1968,43100
"Pakistan","PAK",1969,40100
"Pakistan","PAK",1970,52300
"Pakistan","PAK",1971,56100
"Pakistan","PAK",1972,46200
"Pakistan","PAK",1973,54000
"Pakistan","PAK",1974,54400
"Pakistan","PAK",1975,61700
"Pakistan","PAK",1976,54573
"Pakistan","PAK",1977,58010
"Pakistan","PAK",1978,54478
"Pakistan","PAK",1979,65909
"Pakistan","PAK",1980,65700
"Pakistan","PAK",1981,64400
"Pakistan","PAK",1982,75926
"Pakistan","PAK",1983,81135
"Pakistan","PAK",1984,91900
"Pakistan","PAK",1985,97500
"Pakistan","PAK",1986,94100
"Pakistan","PAK",1987,78300
"Pakistan","PAK",1988,73300
"Pakistan","PAK",1989,96400
"Pakistan","PAK",1990,93300
"Pakistan","PAK",1991,88100
"Pakistan","PAK",1992,92500
"Pakistan","PAK",1993,97893
"Pakistan","PAK",1994,106887
"Pakistan","PAK",1995,118977
"Pakistan","PAK",1996,117918
"Pakistan","PAK",1997,114700
"Pakistan","PAK",1998,115600
"Pakistan","PAK",1999,118500
"Pakistan","PAK",2000,130200
"Pakistan","PAK",2001,143200
"Pakistan","PAK",2002,167500
"Pakistan","PAK",2003,165300
"Pakistan","PAK",2004,148300
"Pakistan","PAK",2005,130400
"Pakistan","PAK",2006,154300
"Pakistan","PAK",2007,195000
"Pakistan","PAK",2008,171100
"Pakistan","PAK",2009,129400
"Pakistan","PAK",2010,87492
"Pakistan","PAK",2011,103915
"Pakistan","PAK",2012,100797
"Pakistan","PAK",2013,103092
"Pakistan","PAK",2014,107900
"Pakistan","PAK",2015,110575
"Pakistan","PAK",2016,137284
"Pakistan","PAK",2017,129259
"Pakistan","PAK",2018,124702
"Pakistan","PAK",2019,132410
"Pakistan","PAK",2020,211431
"Pakistan","PAK",2021,269892
"Pakistan","PAK",2022,139225
"Pakistan","PAK",2023,158950
"Panama","PAN",1961,5212
"Panama","PAN",1962,6772
"Panama","PAN",1963,7203
"Panama","PAN",1964,4795
"Panama","PAN",1965,4105
"Panama","PAN",1966,6899
"Panama","PAN",1967,7493
"Panama","PAN",1968,6255
"Panama","PAN",1969,5416
"Panama","PAN",1970,5266
"Panama","PAN",1971,3298
"Panama","PAN",1972,3307
"Panama","PAN",1973,3121
"Panama","PAN",1974,3497
"Panama","PAN",1975,4055
"Panama","PAN",1976,4197
"Panama","PAN",1977,3298
"Panama","PAN",1978,4033
"Panama","PAN",1979,3266
"Panama","PAN",1980,2667
"Panama","PAN",1981,3357
"Panama","PAN",1982,1996
"Panama","PAN",1983,3311
"Panama","PAN",1984,2903
"Panama","PAN",1985,4400
"Panama","PAN",1986,3992
"Panama","PAN",1987,3175
"Panama","PAN",1988,4309
"Panama","PAN",1989,5089
"Panama","PAN",1990,4654
"Panama","PAN",1991,4754
"Panama","PAN",1992,5112
"Panama","PAN",1993,5543
"Panama","PAN",1994,6269
"Panama","PAN",1995,5738
"Panama","PAN",1996,5017
"Panama","PAN",1997,4491
"Panama","PAN",1998,3357
"Panama","PAN",1999,4023
"Panama","PAN",2000,3884
"Panama","PAN",2001,3692
"Panama","PAN",2002,3588
"Panama","PAN",2003,4314
"Panama","PAN",2004,4237
"Panama","PAN",2005,4618
"Panama","PAN",2006,3329
"Panama","PAN",2007,3556
"Panama","PAN",2008,2953
"Panama","PAN",2009,3153
"Panama","PAN",2010,2778
"Panama","PAN",2011,4812
"Panama","PAN",2012,4518
"Panama","PAN",2013,4318
"Panama","PAN",2014,4082
"Panama","PAN",2015,5008
"Panama","PAN",2016,4576
"Panama","PAN",2017,5928
"Panama","PAN",2018,5942
"Panama","PAN",2019,5772
"Panama","PAN",2020,5972
"Panama","PAN",2021,6265
"Panama","PAN",2022,6050.67
"Panama","PAN",2023,5248.18
"Paraguay","PRY",1961,17600
"Paraguay","PRY",1962,16800
"Paraguay","PRY",1963,17600
"Paraguay","PRY",1964,19000
"Paraguay","PRY",1965,23600
"Paraguay","PRY",1966,19320
"Paraguay","PRY",1967,22540
"Paraguay","PRY",1968,18000
"Paraguay","PRY",1969,17460
"Paraguay","PRY",1970,34866
"Paraguay","PRY",1971,32400
"Paraguay","PRY",1972,25605
"Paraguay","PRY",1973,32800
"Paraguay","PRY",1974,34186
"Paraguay","PRY",1975,42413
"Paraguay","PRY",1976,49984
"Paraguay","PRY",1977,52304
"Paraguay","PRY",1978,70655
"Paraguay","PRY",1979,64670
"Paraguay","PRY",1980,57830
"Paraguay","PRY",1981,42751
"Paraguay","PRY",1982,42596
"Paraguay","PRY",1983,43856
"Paraguay","PRY",1984,46658
"Paraguay","PRY",1985,48924
"Paraguay","PRY",1986,28050
"Paraguay","PRY",1987,56838
"Paraguay","PRY",1988,58032
"Paraguay","PRY",1989,55132
"Paraguay","PRY",1990,47083
"Paraguay","PRY",1991,40485
"Paraguay","PRY",1992,41225
"Paraguay","PRY",1993,42352
"Paraguay","PRY",1994,35932
"Paraguay","PRY",1995,52014
"Paraguay","PRY",1996,41337
"Paraguay","PRY",1997,56107
"Paraguay","PRY",1998,40004
"Paraguay","PRY",1999,43098
"Paraguay","PRY",2000,36624
"Paraguay","PRY",2001,52708
"Paraguay","PRY",2002,53961
"Paraguay","PRY",2003,64961
"Paraguay","PRY",2004,65195
"Paraguay","PRY",2005,67000
"Paraguay","PRY",2006,70000
"Paraguay","PRY",2007,70000
"Paraguay","PRY",2008,44627.75
"Paraguay","PRY",2009,42980
"Paraguay","PRY",2010,48775
"Paraguay","PRY",2011,53237
"Paraguay","PRY",2012,26438
"Paraguay","PRY",2013,56000
"Paraguay","PRY",2014,58100
"Paraguay","PRY",2015,57294
"Paraguay","PRY",2016,58220
"Paraguay","PRY",2017,61200
"Paraguay","PRY",2018,62050
"Paraguay","PRY",2019,65520
"Paraguay","PRY",2020,69776
"Paraguay","PRY",2021,69410
"Paraguay","PRY",2022,20000
"Paraguay","PRY",2023,18000
"Peru","PER",1961,42530
"Peru","PER",1962,45360
"Peru","PER",1963,42360
"Peru","PER",1964,44734
"Peru","PER",1965,48424
"Peru","PER",1966,65285
"Peru","PER",1967,76471
"Peru","PER",1968,50703
"Peru","PER",1969,64616
"Peru","PER",1970,62918
"Peru","PER",1971,58271
"Peru","PER",1972,59805
"Peru","PER",1973,60374
"Peru","PER",1974,61653
