"Entity","Code","Year","avocados__00000572__production__005510__tonnes"
"Net Food Importing Developing Countries (FAO)",NA,1982,473794
"Net Food Importing Developing Countries (FAO)",NA,1983,476350
"Net Food Importing Developing Countries (FAO)",NA,1984,474616
"Net Food Importing Developing Countries (FAO)",NA,1985,452331
"Net Food Importing Developing Countries (FAO)",NA,1986,472508
"Net Food Importing Developing Countries (FAO)",NA,1987,474555
"Net Food Importing Developing Countries (FAO)",NA,1988,473327
"Net Food Importing Developing Countries (FAO)",NA,1989,496952
"Net Food Importing Developing Countries (FAO)",NA,1990,367770.28
"Net Food Importing Developing Countries (FAO)",NA,1991,404059.62
"Net Food Importing Developing Countries (FAO)",NA,1992,409489.62
"Net Food Importing Developing Countries (FAO)",NA,1993,433050.38
"Net Food Importing Developing Countries (FAO)",NA,1994,379217.84
"Net Food Importing Developing Countries (FAO)",NA,1995,386717.44
"Net Food Importing Developing Countries (FAO)",NA,1996,363029.4
"Net Food Importing Developing Countries (FAO)",NA,1997,405693.47
"Net Food Importing Developing Countries (FAO)",NA,1998,447443.94
"Net Food Importing Developing Countries (FAO)",NA,1999,477922.5
"Net Food Importing Developing Countries (FAO)",NA,2000,577171.9
"Net Food Importing Developing Countries (FAO)",NA,2001,529947.56
"Net Food Importing Developing Countries (FAO)",NA,2002,560351.7
"Net Food Importing Developing Countries (FAO)",NA,2003,712522.06
"Net Food Importing Developing Countries (FAO)",NA,2004,684087
"Net Food Importing Developing Countries (FAO)",NA,2005,623095.06
"Net Food Importing Developing Countries (FAO)",NA,2006,740655.75
"Net Food Importing Developing Countries (FAO)",NA,2007,746668.8
"Net Food Importing Developing Countries (FAO)",NA,2008,749478.75
"Net Food Importing Developing Countries (FAO)",NA,2009,832247.1
"Net Food Importing Developing Countries (FAO)",NA,2010,1067912.6
"Net Food Importing Developing Countries (FAO)",NA,2011,1112432.6
"Net Food Importing Developing Countries (FAO)",NA,2012,1172373.1
"Net Food Importing Developing Countries (FAO)",NA,2013,1277904
"Net Food Importing Developing Countries (FAO)",NA,2014,1659688.6
"Net Food Importing Developing Countries (FAO)",NA,2015,1801903.9
"Net Food Importing Developing Countries (FAO)",NA,2016,2171001
"Net Food Importing Developing Countries (FAO)",NA,2017,2242936
"Net Food Importing Developing Countries (FAO)",NA,2018,2259083
"Net Food Importing Developing Countries (FAO)",NA,2019,2358572
"Net Food Importing Developing Countries (FAO)",NA,2020,2584762.2
"Net Food Importing Developing Countries (FAO)",NA,2021,2764976.2
"Net Food Importing Developing Countries (FAO)",NA,2022,2945878
"Net Food Importing Developing Countries (FAO)",NA,2023,3498654.2
"Netherlands","NLD",2018,0
"Netherlands","NLD",2019,0
"Netherlands","NLD",2020,0
"Netherlands","NLD",2021,0
"Netherlands","NLD",2022,0
"Netherlands","NLD",2023,0
"New Zealand","NZL",1961,0
"New Zealand","NZL",1962,0
"New Zealand","NZL",1963,0
"New Zealand","NZL",1964,0
"New Zealand","NZL",1965,0
"New Zealand","NZL",1966,0
"New Zealand","NZL",1967,0
"New Zealand","NZL",1968,0
"New Zealand","NZL",1969,0
"New Zealand","NZL",1970,0
"New Zealand","NZL",1971,0
"New Zealand","NZL",1972,0
"New Zealand","NZL",1973,0
"New Zealand","NZL",1974,19
"New Zealand","NZL",1975,12
"New Zealand","NZL",1976,30
"New Zealand","NZL",1977,14
"New Zealand","NZL",1978,78
"New Zealand","NZL",1979,89
"New Zealand","NZL",1980,67
"New Zealand","NZL",1981,230
"New Zealand","NZL",1982,320
"New Zealand","NZL",1983,610
"New Zealand","NZL",1984,660
"New Zealand","NZL",1985,680
"New Zealand","NZL",1986,800
"New Zealand","NZL",1987,1000
"New Zealand","NZL",1988,1300
"New Zealand","NZL",1989,1188
"New Zealand","NZL",1990,2477
"New Zealand","NZL",1991,3208
"New Zealand","NZL",1992,2030
"New Zealand","NZL",1993,2500
"New Zealand","NZL",1994,2550
"New Zealand","NZL",1995,3000
"New Zealand","NZL",1996,3500
"New Zealand","NZL",1997,4000
"New Zealand","NZL",1998,5300
"New Zealand","NZL",1999,9300
"New Zealand","NZL",2000,12606
"New Zealand","NZL",2001,12060
"New Zealand","NZL",2002,13398
"New Zealand","NZL",2003,10642
"New Zealand","NZL",2004,11752
"New Zealand","NZL",2005,22970
"New Zealand","NZL",2006,15000
"New Zealand","NZL",2007,20000
"New Zealand","NZL",2008,17000
"New Zealand","NZL",2009,20500
"New Zealand","NZL",2010,21000
"New Zealand","NZL",2011,21500
"New Zealand","NZL",2012,25500
"New Zealand","NZL",2013,24600
"New Zealand","NZL",2014,37900
"New Zealand","NZL",2015,29000
"New Zealand","NZL",2016,35000
"New Zealand","NZL",2017,27000
"New Zealand","NZL",2018,32864.71
"New Zealand","NZL",2019,34350.95
"New Zealand","NZL",2020,38338.64
"New Zealand","NZL",2021,37976
"New Zealand","NZL",2022,41950.43
"New Zealand","NZL",2023,42695.84
"North America",NA,1961,400404
"North America",NA,1962,404860
"North America",NA,1963,436547
"North America",NA,1964,428806
"North America",NA,1965,479085
"North America",NA,1966,471332
"North America",NA,1967,512250
"North America",NA,1968,499068
"North America",NA,1969,534021
"North America",NA,1970,532458
"North America",NA,1971,579618
"North America",NA,1972,554104
"North America",NA,1973,655012
"North America",NA,1974,620572
"North America",NA,1975,659404
"North America",NA,1976,709184
"North America",NA,1977,743577
"North America",NA,1978,840328
"North America",NA,1979,760502
"North America",NA,1980,980141
"North America",NA,1981,929857
"North America",NA,1982,1013051
"North America",NA,1983,991151
"North America",NA,1984,962830
"North America",NA,1985,1041560
"North America",NA,1986,1212805
"North America",NA,1987,1013735
"North America",NA,1988,1147601
"North America",NA,1989,903410
"North America",NA,1990,1005335
"North America",NA,1991,1136195.2
"North America",NA,1992,1156412
"North America",NA,1993,1007862.8
"North America",NA,1994,1141787.8
"North America",NA,1995,1165745.5
"North America",NA,1996,1179165.9
"North America",NA,1997,1114307.1
"North America",NA,1998,1238157.5
"North America",NA,1999,1273905.4
"North America",NA,2000,1359151
"North America",NA,2001,1399915.8
"North America",NA,2002,1371894.8
"North America",NA,2003,1551891.9
"North America",NA,2004,1523116.6
"North America",NA,2005,1571606.4
"North America",NA,2006,1779455.6
"North America",NA,2007,1702511.5
"North America",NA,2008,1623147.1
"North America",NA,2009,1862645.9
"North America",NA,2010,1741287.2
"North America",NA,2011,1963187.5
"North America",NA,2012,2047008.1
"North America",NA,2013,2243572.5
"North America",NA,2014,2450985.2
"North America",NA,2015,2724531.5
"North America",NA,2016,3135810.2
"North America",NA,2017,3335419.8
"North America",NA,2018,3461143.5
"North America",NA,2019,3499216
"North America",NA,2020,3574814
"North America",NA,2021,3596149.8
"North America",NA,2022,3801091.8
"North America",NA,2023,4411867.5
"Northern Africa (FAO)",NA,1961,1000
"Northern Africa (FAO)",NA,1962,1000
"Northern Africa (FAO)",NA,1963,1000
"Northern Africa (FAO)",NA,1964,1000
"Northern Africa (FAO)",NA,1965,1000
"Northern Africa (FAO)",NA,1966,1000
"Northern Africa (FAO)",NA,1967,1000
"Northern Africa (FAO)",NA,1968,1000
"Northern Africa (FAO)",NA,1969,1000
"Northern Africa (FAO)",NA,1970,1000
"Northern Africa (FAO)",NA,1971,1000
"Northern Africa (FAO)",NA,1972,1000
"Northern Africa (FAO)",NA,1973,1000
"Northern Africa (FAO)",NA,1974,1000
"Northern Africa (FAO)",NA,1975,1000
"Northern Africa (FAO)",NA,1976,1000
"Northern Africa (FAO)",NA,1977,1000
"Northern Africa (FAO)",NA,1978,1000
"Northern Africa (FAO)",NA,1979,1000
"Northern Africa (FAO)",NA,1980,1000
"Northern Africa (FAO)",NA,1981,1000
"Northern Africa (FAO)",NA,1982,1000
"Northern Africa (FAO)",NA,1983,1000
"Northern Africa (FAO)",NA,1984,1000
"Northern Africa (FAO)",NA,1985,2000
"Northern Africa (FAO)",NA,1986,2500
"Northern Africa (FAO)",NA,1987,3000
"Northern Africa (FAO)",NA,1988,3500
"Northern Africa (FAO)",NA,1989,4000
"Northern Africa (FAO)",NA,1990,4500
"Northern Africa (FAO)",NA,1991,5000
"Northern Africa (FAO)",NA,1992,5500
"Northern Africa (FAO)",NA,1993,6000
"Northern Africa (FAO)",NA,1994,7000
"Northern Africa (FAO)",NA,1995,8000
"Northern Africa (FAO)",NA,1996,9000
"Northern Africa (FAO)",NA,1997,10000
"Northern Africa (FAO)",NA,1998,11225
"Northern Africa (FAO)",NA,1999,13225
"Northern Africa (FAO)",NA,2000,13230
"Northern Africa (FAO)",NA,2001,13843.03
"Northern Africa (FAO)",NA,2002,13744.47
"Northern Africa (FAO)",NA,2003,14750
"Northern Africa (FAO)",NA,2004,15955.53
"Northern Africa (FAO)",NA,2005,13661.07
"Northern Africa (FAO)",NA,2006,16666.62
"Northern Africa (FAO)",NA,2007,17168.18
"Northern Africa (FAO)",NA,2008,19530.75
"Northern Africa (FAO)",NA,2009,26283.33
"Northern Africa (FAO)",NA,2010,33933.93
"Northern Africa (FAO)",NA,2011,33813.54
"Northern Africa (FAO)",NA,2012,54640
"Northern Africa (FAO)",NA,2013,28385.3
"Northern Africa (FAO)",NA,2014,32207.16
"Northern Africa (FAO)",NA,2015,43049.6
"Northern Africa (FAO)",NA,2016,42579.41
"Northern Africa (FAO)",NA,2017,42024.5
"Northern Africa (FAO)",NA,2018,51504.97
"Northern Africa (FAO)",NA,2019,54916.82
"Northern Africa (FAO)",NA,2020,70274.98
"Northern Africa (FAO)",NA,2021,83755.92
"Northern Africa (FAO)",NA,2022,99951.57
"Northern Africa (FAO)",NA,2023,119905.49
"Northern America (FAO)",NA,1961,51342
"Northern America (FAO)",NA,1962,47382
"Northern America (FAO)",NA,1963,55579
"Northern America (FAO)",NA,1964,33752
"Northern America (FAO)",NA,1965,55681
"Northern America (FAO)",NA,1966,55704
"Northern America (FAO)",NA,1967,73400
"Northern America (FAO)",NA,1968,47811
"Northern America (FAO)",NA,1969,67319
"Northern America (FAO)",NA,1970,41854
"Northern America (FAO)",NA,1971,78190
"Northern America (FAO)",NA,1972,41646
"Northern America (FAO)",NA,1973,81354
"Northern America (FAO)",NA,1974,67374
"Northern America (FAO)",NA,1975,79748
"Northern America (FAO)",NA,1976,128525
"Northern America (FAO)",NA,1977,106775
"Northern America (FAO)",NA,1978,132540
"Northern America (FAO)",NA,1979,92800
"Northern America (FAO)",NA,1980,243850
"Northern America (FAO)",NA,1981,165830
"Northern America (FAO)",NA,1982,214730
"Northern America (FAO)",NA,1983,248570
"Northern America (FAO)",NA,1984,208200
"Northern America (FAO)",NA,1985,171000
"Northern America (FAO)",NA,1986,274900
"Northern America (FAO)",NA,1987,189600
"Northern America (FAO)",NA,1988,175100
"Northern America (FAO)",NA,1989,126100
"Northern America (FAO)",NA,1990,141500
"Northern America (FAO)",NA,1991,167800
"Northern America (FAO)",NA,1992,264535
"Northern America (FAO)",NA,1993,130362
"Northern America (FAO)",NA,1994,158750
"Northern America (FAO)",NA,1995,172360
"Northern America (FAO)",NA,1996,173000
"Northern America (FAO)",NA,1997,161270
"Northern America (FAO)",NA,1998,144500
"Northern America (FAO)",NA,1999,166288
"Northern America (FAO)",NA,2000,217091
"Northern America (FAO)",NA,2001,202570
"Northern America (FAO)",NA,2002,180894
"Northern America (FAO)",NA,2003,211737
"Northern America (FAO)",NA,2004,162749
"Northern America (FAO)",NA,2005,283405
"Northern America (FAO)",NA,2006,247000
"Northern America (FAO)",NA,2007,193100
"Northern America (FAO)",NA,2008,105230
"Northern America (FAO)",NA,2009,270813
"Northern America (FAO)",NA,2010,158150
"Northern America (FAO)",NA,2011,205432
"Northern America (FAO)",NA,2012,238495
"Northern America (FAO)",NA,2013,166106
"Northern America (FAO)",NA,2014,179124
"Northern America (FAO)",NA,2015,207750
"Northern America (FAO)",NA,2016,125237
"Northern America (FAO)",NA,2017,170260
"Northern America (FAO)",NA,2018,168530
"Northern America (FAO)",NA,2019,122669.56
"Northern America (FAO)",NA,2020,187433.48
"Northern America (FAO)",NA,2021,137060
"Northern America (FAO)",NA,2022,142290
"Northern America (FAO)",NA,2023,116890
"Northern Europe (FAO)",NA,2018,0
"Northern Europe (FAO)",NA,2019,0
"Northern Europe (FAO)",NA,2020,0
"Northern Europe (FAO)",NA,2021,0
"Northern Europe (FAO)",NA,2022,0
"Northern Europe (FAO)",NA,2023,0
"Oceania",NA,1961,2040
"Oceania",NA,1962,2100
"Oceania",NA,1963,2320
"Oceania",NA,1964,2410
"Oceania",NA,1965,2590
"Oceania",NA,1966,2650
"Oceania",NA,1967,2860
"Oceania",NA,1968,2920
"Oceania",NA,1969,3080
"Oceania",NA,1970,3190
"Oceania",NA,1971,3360
"Oceania",NA,1972,3451
"Oceania",NA,1973,3269
"Oceania",NA,1974,3324
"Oceania",NA,1975,3604
"Oceania",NA,1976,3232
"Oceania",NA,1977,3308
"Oceania",NA,1978,3708
"Oceania",NA,1979,4189
"Oceania",NA,1980,4367
"Oceania",NA,1981,5330
"Oceania",NA,1982,6470
"Oceania",NA,1983,8810
"Oceania",NA,1984,9710
"Oceania",NA,1985,9980
"Oceania",NA,1986,12470
"Oceania",NA,1987,12496
"Oceania",NA,1988,13589
"Oceania",NA,1989,13629
"Oceania",NA,1990,15446
"Oceania",NA,1991,15811
"Oceania",NA,1992,16195
"Oceania",NA,1993,16566.75
"Oceania",NA,1994,17612
"Oceania",NA,1995,19665.95
"Oceania",NA,1996,20929.88
"Oceania",NA,1997,25100
"Oceania",NA,1998,26491
"Oceania",NA,1999,34721.48
"Oceania",NA,2000,37779.93
"Oceania",NA,2001,43071.69
"Oceania",NA,2002,43004.22
"Oceania",NA,2003,52266.93
"Oceania",NA,2004,54731.73
"Oceania",NA,2005,56696.16
"Oceania",NA,2006,50557.67
"Oceania",NA,2007,68504.86
"Oceania",NA,2008,63275.72
"Oceania",NA,2009,60267.67
"Oceania",NA,2010,64813.082
"Oceania",NA,2011,59174.93
"Oceania",NA,2012,75832
"Oceania",NA,2013,78986.93
"Oceania",NA,2014,83301.25
"Oceania",NA,2015,79871.44
"Oceania",NA,2016,104105.1
"Oceania",NA,2017,85041.16
"Oceania",NA,2018,97925.53
"Oceania",NA,2019,115496.53
"Oceania",NA,2020,117346.75
"Oceania",NA,2021,125827.805
"Oceania",NA,2022,146363.3
"Oceania",NA,2023,165488.14
"Oceania (FAO)",NA,1961,2040
"Oceania (FAO)",NA,1962,2100
"Oceania (FAO)",NA,1963,2320
"Oceania (FAO)",NA,1964,2410
"Oceania (FAO)",NA,1965,2590
"Oceania (FAO)",NA,1966,2650
"Oceania (FAO)",NA,1967,2860
"Oceania (FAO)",NA,1968,2920
"Oceania (FAO)",NA,1969,3080
"Oceania (FAO)",NA,1970,3190
"Oceania (FAO)",NA,1971,3360
"Oceania (FAO)",NA,1972,3451
"Oceania (FAO)",NA,1973,3269
"Oceania (FAO)",NA,1974,3324
"Oceania (FAO)",NA,1975,3604
"Oceania (FAO)",NA,1976,3232
"Oceania (FAO)",NA,1977,3308
"Oceania (FAO)",NA,1978,3708
"Oceania (FAO)",NA,1979,4189
"Oceania (FAO)",NA,1980,4367
"Oceania (FAO)",NA,1981,5330
"Oceania (FAO)",NA,1982,6470
"Oceania (FAO)",NA,1983,8810
"Oceania (FAO)",NA,1984,9710
"Oceania (FAO)",NA,1985,9980
"Oceania (FAO)",NA,1986,12470
"Oceania (FAO)",NA,1987,12496
"Oceania (FAO)",NA,1988,13589
"Oceania (FAO)",NA,1989,13629
"Oceania (FAO)",NA,1990,15446
"Oceania (FAO)",NA,1991,15811
"Oceania (FAO)",NA,1992,16195
"Oceania (FAO)",NA,1993,16566.75
"Oceania (FAO)",NA,1994,17612
"Oceania (FAO)",NA,1995,19665.95
"Oceania (FAO)",NA,1996,20929.88
"Oceania (FAO)",NA,1997,25100
"Oceania (FAO)",NA,1998,26491
"Oceania (FAO)",NA,1999,34721.48
"Oceania (FAO)",NA,2000,37779.93
"Oceania (FAO)",NA,2001,43071.69
"Oceania (FAO)",NA,2002,43004.22
"Oceania (FAO)",NA,2003,52266.92
"Oceania (FAO)",NA,2004,54731.73
"Oceania (FAO)",NA,2005,56696.16
"Oceania (FAO)",NA,2006,50557.67
"Oceania (FAO)",NA,2007,68504.86
"Oceania (FAO)",NA,2008,63275.73
"Oceania (FAO)",NA,2009,60267.67
"Oceania (FAO)",NA,2010,64813.08
"Oceania (FAO)",NA,2011,59174.93
"Oceania (FAO)",NA,2012,75832
"Oceania (FAO)",NA,2013,78986.93
"Oceania (FAO)",NA,2014,83301.25
"Oceania (FAO)",NA,2015,79871.44
"Oceania (FAO)",NA,2016,104105.1
"Oceania (FAO)",NA,2017,85041.16
"Oceania (FAO)",NA,2018,97925.53
"Oceania (FAO)",NA,2019,115496.53
"Oceania (FAO)",NA,2020,117346.75
"Oceania (FAO)",NA,2021,125827.81
"Oceania (FAO)",NA,2022,146363.3
"Oceania (FAO)",NA,2023,165488.14
"Palestine","PSE",1994,19
"Palestine","PSE",1995,41
"Palestine","PSE",1997,156
"Palestine","PSE",1998,74
"Palestine","PSE",1999,63
"Palestine","PSE",2000,121
"Palestine","PSE",2001,325
"Palestine","PSE",2002,290
"Palestine","PSE",2003,268
"Palestine","PSE",2004,268
"Palestine","PSE",2005,479
"Palestine","PSE",2006,376
"Palestine","PSE",2007,377
"Palestine","PSE",2008,344
"Palestine","PSE",2009,385.64
"Palestine","PSE",2010,480
"Palestine","PSE",2011,580
"Palestine","PSE",2012,600
"Palestine","PSE",2013,570
"Palestine","PSE",2014,550
"Palestine","PSE",2015,625.94
"Palestine","PSE",2016,676.57
"Palestine","PSE",2017,718.73
"Palestine","PSE",2018,800
"Palestine","PSE",2019,1856.49
"Palestine","PSE",2020,2690.84
"Palestine","PSE",2021,6931
"Palestine","PSE",2022,3295.41
"Palestine","PSE",2023,3658.09
"Panama","PAN",1961,5100
"Panama","PAN",1962,5300
"Panama","PAN",1963,5500
"Panama","PAN",1964,5600
"Panama","PAN",1965,5800
"Panama","PAN",1966,6000
"Panama","PAN",1967,6200
"Panama","PAN",1968,6400
"Panama","PAN",1969,6600
"Panama","PAN",1970,2400
"Panama","PAN",1971,2300
"Panama","PAN",1972,2200
"Panama","PAN",1973,2200
"Panama","PAN",1974,2100
"Panama","PAN",1975,2098
"Panama","PAN",1976,2047
"Panama","PAN",1977,1998
"Panama","PAN",1978,1950
"Panama","PAN",1979,1904
"Panama","PAN",1980,2133
"Panama","PAN",1981,2113
"Panama","PAN",1982,2093
"Panama","PAN",1983,2073
"Panama","PAN",1984,2053
"Panama","PAN",1985,2034
"Panama","PAN",1986,2015
"Panama","PAN",1987,1995
"Panama","PAN",1988,1977
"Panama","PAN",1989,2174
"Panama","PAN",1990,2671
"Panama","PAN",1991,2697
"Panama","PAN",1992,2724
"Panama","PAN",1993,2762
"Panama","PAN",1994,2778
"Panama","PAN",1995,2806
"Panama","PAN",1996,2834
"Panama","PAN",1997,2862
"Panama","PAN",1998,2890
"Panama","PAN",1999,2919
"Panama","PAN",2000,2948
"Panama","PAN",2001,3402
"Panama","PAN",2002,3485
"Panama","PAN",2003,3571
"Panama","PAN",2004,3695.7
"Panama","PAN",2005,3732
"Panama","PAN",2006,3821
"Panama","PAN",2007,3914
"Panama","PAN",2008,4010
"Panama","PAN",2009,4108
"Panama","PAN",2010,12623
"Panama","PAN",2011,10319
"Panama","PAN",2012,7878
"Panama","PAN",2013,7956
"Panama","PAN",2014,8035
"Panama","PAN",2015,8115
"Panama","PAN",2016,8195
"Panama","PAN",2017,8276
"Panama","PAN",2018,8358
"Panama","PAN",2019,10781
"Panama","PAN",2020,13000
"Panama","PAN",2021,10593
"Panama","PAN",2022,10106.68
"Panama","PAN",2023,11263.83
"Paraguay","PRY",1961,10000
"Paraguay","PRY",1962,10000
"Paraguay","PRY",1963,8000
"Paraguay","PRY",1964,8200
"Paraguay","PRY",1965,8600
"Paraguay","PRY",1966,8900
"Paraguay","PRY",1967,9200
"Paraguay","PRY",1968,11200
"Paraguay","PRY",1969,12800
"Paraguay","PRY",1970,14500
"Paraguay","PRY",1971,15000
"Paraguay","PRY",1972,15500
"Paraguay","PRY",1973,15900
"Paraguay","PRY",1974,16000
"Paraguay","PRY",1975,15700
"Paraguay","PRY",1976,16200
"Paraguay","PRY",1977,15700
"Paraguay","PRY",1978,16800
"Paraguay","PRY",1979,17300
"Paraguay","PRY",1980,17000
"Paraguay","PRY",1981,16500
"Paraguay","PRY",1982,16300
"Paraguay","PRY",1983,16800
"Paraguay","PRY",1984,17334
"Paraguay","PRY",1985,17850
"Paraguay","PRY",1986,18029
"Paraguay","PRY",1987,18106
"Paraguay","PRY",1988,16312
"Paraguay","PRY",1989,16296
"Paraguay","PRY",1990,15847
"Paraguay","PRY",1991,15407
"Paraguay","PRY",1992,14978
"Paraguay","PRY",1993,14678
"Paraguay","PRY",1994,14825
"Paraguay","PRY",1995,13528
"Paraguay","PRY",1996,12344
"Paraguay","PRY",1997,11264
